1	10377	1018704
1	1093942	1319872
1	1324529	2024338
1	2072487	3765424
1	5127270	5168845
1	5289767	5536678
1	5872942	5945551
1	5949469	6123057
1	6189351	6324478
1	6489387	6665403
1	6702151	6803747
1	7489997	7688059
1	7856397	7864940
1	8203407	8354157
1	8577616	8581235
1	8746272	8916640
1	9166576	9274632
1	9332703	9394008
1	9762596	9766108
1	10238070	10582554
1	10704688	11055147
1	12143538	12340962
1	12599168	13877055
1	14305082	14372400
1	14679200	14720939
1	15500879	15510662
1	16127480	16155107
1	16364027	16389792
1	16739953	17543122
1	17675515	17677114
1	18281915	18489101
1	21428069	21431373
1	21736184	22050482
1	22131944	22412857
1	22600080	22608663
1	22904488	22905585
1	23082023	23263410
1	23891060	23895251
1	24003478	24006906
1	24958744	24967010
1	25158704	25161525
1	25445510	25463851
1	25542857	25697806
1	27156675	27320993
1	29077612	29079870
1	30706335	30741656
1	31676450	31678169
1	31682380	32466331
1	33119261	33124151
1	33870800	33877060
1	35089540	35114591
1	35884305	35893554
1	36620139	36887088
1	37942158	38054381
1	39128601	39137655
1	40225143	40732080
1	41021685	41028623
1	41398761	41399969
1	43917409	43933689
1	44091853	44094209
1	44487399	44653104
1	44772309	44947790
1	46272879	46506424
1	46813543	46820327
1	47776231	47777354
1	48725431	48732780
1	50485009	50488286
1	52025544	52029724
1	52305835	52541699
1	53126015	53390945
1	53488564	53532117
1	53645563	53724439
1	53818933	53820273
1	53918552	54029236
1	55088898	55106625
1	55269651	55308609
1	55719011	55731733
1	57515877	57635654
1	59327302	59491175
1	60129026	60151976
1	61959505	61963369
1	62113790	62119230
1	62163234	62165136
1	62419727	62448245
1	63482042	63486347
1	64677148	64776396
1	65187509	65192585
1	66169679	66185403
1	66257416	66272136
1	66829256	66831350
1	67079017	67080809
1	67712674	67834962
1	68452192	68476978
1	71121819	71124558
1	72487525	73148651
1	73181612	73307170
1	73613099	73775684
1	74396896	74572763
1	75986904	76187748
1	77112424	77508751
1	77775014	77788462
1	79008444	79200591
1	80093561	80101313
1	80221783	80223030
1	81887417	81896746
1	82033086	82207300
1	82892495	82899486
1	83328562	84008311
1	84234634	84235766
1	86385876	86416343
1	87633020	87643947
1	88074809	88081605
1	88317228	88325707
1	89412068	89560723
1	90819992	90983299
1	91436237	91442512
1	91790876	91801207
1	92669282	92805629
1	94288366	94291029
1	95049677	95061355
1	95119790	95164436
1	95495849	95754841
1	96261328	96392703
1	96415751	96546114
1	97907709	98101144
1	99995825	100164639
1	100359655	100498342
1	102007614	102016643
1	102372339	102417093
1	102450736	102850380
1	103645616	103655285
1	103747389	103750782
1	103990359	104452002
1	105987533	106407822
1	106760562	106881582
1	107374300	107405131
1	107483628	107840883
1	108211673	108414877
1	108618874	109096678
1	109467333	109662236
1	110187218	110191449
1	110223997	110252881
1	110954840	110958141
1	111356841	111412912
1	111787395	111794733
1	111823851	111834984
1	112594659	112792539
1	112992010	112994957
1	113157135	116741372
1	117126305	117326511
1	120016696	121346350
1	143364762	143515359
1	143931443	149995979
1	150652202	150683512
1	150738197	150816886
1	151318733	151411635
1	151789609	151796769
1	152079989	152084039
1	152183175	152187151
1	152213931	152223706
1	152280739	152284629
1	152472839	152898153
1	153410510	153418995
1	154511036	154512983
1	154588663	154590611
1	155094978	155917961
1	158867531	158869984
1	160652730	160681836
1	161161838	161171520
1	161344255	162503356
1	163308049	163314431
1	163764928	163810259
1	163902256	164063835
1	164249120	164447179
1	165417526	165425536
1	165648909	165650447
1	165822891	165860813
1	166491879	166650985
1	167795083	168353062
1	168824111	168890420
1	169227173	169241287
1	169607718	169613389
1	169782006	169885186
1	170315081	170413292
1	172808445	172809768
1	173268424	173482157
1	173810642	173955943
1	174469281	174569776
1	174794144	174805122
1	175229631	175407303
1	175436929	175910001
1	176030986	176190575
1	176236759	176239800
1	178555184	178560486
1	178649888	178674074
1	179328708	179344905
1	179722838	179724322
1	180128502	180335540
1	182787451	182796755
1	183150486	183151694
1	183785065	183961847
1	184814729	184820799
1	185293197	185345771
1	189246533	189649328
1	189707967	189819487
1	189959106	189995212
1	190714671	190867945
1	191323985	191331151
1	191777520	191825752
1	193626177	193710196
1	194938079	194942904
1	195255927	195580212
1	195803764	196119454
1	196259848	196419016
1	196590837	197722240
1	198472613	198487989
1	200090219	200108546
1	200507510	200596977
1	200658166	200667973
1	200827173	200995732
1	201518170	201568616
1	201916354	201922269
1	201933755	201936645
1	202501109	202724206
1	205919607	206240747
1	206699627	206709017
1	206855988	207057758
1	207557879	207925067
1	208298962	208497118
1	209121677	209125973
1	210078056	210085971
1	210579523	210620779
1	211405676	211438212
1	211449555	211453750
1	212471136	212472634
1	212648143	212843103
1	212847260	212854762
1	212925429	213009497
1	217157748	217215465
1	217634630	217788033
1	218181128	218215541
1	218890658	218932236
1	220919015	220922779
1	221214889	221215993
1	222295967	222458313
1	223628374	223644406
1	223935220	224363163
1	224580069	224589373
1	225087924	225253274
1	225404951	225526778
1	225665694	225703485
1	226057382	226060403
1	227349648	227354190
1	227880116	228806209
1	229485908	229522542
1	229812538	229820840
1	229822279	229827383
1	230712864	230715602
1	231624760	231915996
1	232458591	232460251
1	232749100	232751142
1	233234147	233242006
1	233255864	233407416
1	234264342	234420603
1	234506188	234509858
1	234809303	235127963
1	236866836	236902364
1	237132111	237145918
1	237941794	238768102
1	239466450	239471109
1	239766094	240394880
1	243036667	243468082
1	245669708	245695083
1	246028579	246116002
1	246286922	246288389
1	246407146	246740944
1	246939856	246946021
1	247074430	248328835
1	248487638	248877423
10	60001	224405
10	269695	3198773
10	3208223	3302032
10	3307225	3310298
10	3987604	3991658
10	4286880	4323493
10	4428563	4459527
10	5547117	5552397
10	5557024	5804780
10	5889623	5892877
10	6393063	6422816
10	6649064	6666823
10	6715284	6720946
10	7096148	7139518
10	7423496	7737739
10	8126268	8127847
10	11102764	11113622
10	11966016	12297230
10	12803891	12806380
10	12879704	12936713
10	13049081	13064407
10	13349536	13353152
10	13578081	13758895
10	13862894	13877069
10	14271396	14275249
10	14563097	14602443
10	15003659	15006635
10	15526687	15532473
10	15725863	15874968
10	16235955	16242475
10	16556509	16732308
10	17882302	17891728
10	18835325	18906507
10	19694144	20024994
10	20284349	20330652
10	20686719	20909204
10	21530218	21534098
10	22918101	23069676
10	23734327	23913370
10	24369788	24373842
10	24539543	24543785
10	25726221	25732417
10	26809400	27293615
10	27431366	27575370
10	27632038	27695466
10	28562647	28585496
10	29086504	29088225
10	29443387	29698236
10	29803740	29970535
10	30635151	30825129
10	32951411	32960793
10	33264227	33398942
10	35033116	35107680
10	36219662	36221066
10	36246376	36248166
10	36303119	36479683
10	37107494	37108494
10	37285763	37625699
10	37816510	37840199
10	37931812	37958912
10	38195001	38196238
10	42356543	43510191
10	45044161	48481919
10	48593396	49451532
10	50056451	50059418
10	50971974	51925166
10	52145027	53733476
10	54644725	54648808
10	54883360	54927356
10	55108129	55137361
10	55357136	55586930
10	56408027	56566137
10	56833543	57111393
10	57179152	57183477
10	57202035	57318844
10	57947759	58139056
10	58141023	58290923
10	58490630	58689953
10	58740015	59527857
10	59544382	59884614
10	60077494	60078494
10	60280321	60281404
10	60718033	60971361
10	61324135	61333139
10	62427203	62428328
10	64257169	64258705
10	65043086	65098315
10	65606081	65764526
10	65902219	66078687
10	66432099	66450484
10	66629028	66636231
10	66836714	67017689
10	67261353	68917164
10	69058699	69066547
10	70457719	70631312
10	70827782	70833176
10	71038717	71052888
10	71263986	72546603
10	73237903	73286155
10	73900569	74607120
10	75373790	75381187
10	77234937	77770449
10	77850968	77867169
10	78247916	78258692
10	78357050	78358803
10	78392351	78395573
10	78551538	78553745
10	78554913	78558583
10	78564108	78566204
10	78951094	79043015
10	79111391	79593471
10	80414772	80571587
10	80802829	81076777
10	81275462	81820855
10	82166752	82315290
10	82393435	82549936
10	82885541	82888269
10	83883784	83889019
10	84044632	84058927
10	84400714	84437193
10	84571922	84618651
10	84968305	85186706
10	86476065	86477362
10	88323573	88328427
10	88515058	89309762
10	90564698	90730352
10	90822655	91017486
10	91940542	92547558
10	92901100	92932937
10	93203538	93211658
10	94134615	94137653
10	95098692	95107315
10	97683026	97686572
10	97947041	97957324
10	98789963	98962472
10	98998344	99145924
10	99834796	99893953
10	100256434	100383814
10	100682454	100696792
10	102151850	102565736
10	102676934	102858019
10	103847784	103860097
10	104540462	104542935
10	105214932	105225201
10	107129273	107286328
10	107386359	107391087
10	107529662	107753539
10	107952193	107956718
10	109131722	109133632
10	110458987	110643496
10	110814528	110819567
10	110875944	110884926
10	110938380	110962218
10	111440605	111469799
10	112563598	112568976
10	113430507	113651446
10	113980172	114130823
10	114911079	115000014
10	115632342	115655759
10	117414868	117471615
10	117497668	117504642
10	122131027	122137485
10	122394214	122407186
10	122635712	122901873
10	123000635	123001793
10	123436465	123461654
10	124263075	124454815
10	124600607	124797901
10	125057217	125269159
10	126085976	126465030
10	126729195	126737615
10	127453900	127786702
10	128908525	129239022
10	130260415	130265441
10	131429608	131430611
10	131610723	131808881
10	132909251	132912646
11	211447	1357392
11	1384981	1521440
11	1899386	1982479
11	2064771	2091600
11	2789044	2985217
11	3236512	3813961
11	4055945	4510188
11	4510285	4562458
11	4721204	4741954
11	4907893	5135331
11	5416622	5492033
11	5505764	6194475
11	7419615	7445905
11	8457023	8534642
11	8784813	9328869
11	9406023	9416258
11	10193294	10352897
11	10757081	10762532
11	11215875	11381292
11	11725017	11871817
11	14475088	14512162
11	16650873	16691808
11	16915291	16934130
11	17368272	17584220
11	18818729	19082068
11	19483360	19494407
11	20667239	20673507
11	21156093	21237697
11	21556849	21725158
11	21783630	21848735
11	22439713	22446863
11	25004617	25546665
11	25564190	25842666
11	26329870	26473641
11	28138808	28143905
11	28924493	29072498
11	29414215	29524123
11	30165272	30190813
11	30979762	31064012
11	31239414	31429736
11	31967173	31969298
11	32009541	32189124
11	32395937	32560583
11	32714643	33049940
11	34220504	34370236
11	34539537	34831199
11	34913315	34963728
11	35029933	35238578
11	35319320	35480522
11	35949698	36988915
11	37115656	37143425
11	38444768	38481352
11	40553675	40685738
11	40922858	41082843
11	41119359	41333911
11	41633165	41797045
11	42970128	42971168
11	43710964	43829692
11	45993457	45998686
11	47054281	47064767
11	47517955	47681310
11	48303671	49185190
11	49212237	49468966
11	49581925	51563636
11	55153930	55849156
11	56600799	56750463
11	57299354	57481050
11	57912509	57948750
11	58286886	59008673
11	59396407	59431115
11	59908131	59945334
11	60228177	60229395
11	60816913	61123636
11	61748802	61894033
11	62022840	62077307
11	62295575	62462848
11	62514284	62691489
11	63044992	63126854
11	63180120	63193423
11	63368995	63370871
11	63377277	63387923
11	63581200	63586085
11	63772151	63964641
11	64312491	64485209
11	64487183	64620199
11	64743070	64758087
11	65013294	65254540
11	65559893	65722363
11	66059034	66060286
11	66634462	66805980
11	67234322	67891289
11	69382148	69383741
11	69423683	69588478
11	69982556	69984490
11	69986484	69991888
11	70875083	70932650
11	71075249	71131368
11	71363639	71657576
11	72646518	72807865
11	73842609	74557597
11	75198280	75201091
11	76388349	76396423
11	77888708	77901188
11	78356435	78529170
11	79475609	79480520
11	79563435	79749146
11	79967504	80016136
11	80399227	80402387
11	80875379	80879194
11	80988311	81017973
11	81165760	81175303
11	81319065	81830622
11	81877039	81879223
11	82231551	83516702
11	84556678	84593655
11	84669708	84839783
11	85180480	85603988
11	85869944	85905513
11	86304157	86306620
11	87433405	87435224
11	87577651	88380618
11	88398360	88401380
11	88444345	89930188
11	90608201	90920055
11	90966072	91062544
11	91816603	91824475
11	91884436	92074824
11	92898342	92936545
11	93086018	93265875
11	93676224	93714950
11	95814509	95833165
11	95929954	96072988
11	96850526	97192796
11	97260050	97441173
11	97614840	97744330
11	97804258	98029000
11	98761743	98805168
11	99010566	99014178
11	99070487	99212297
11	99804604	99853277
11	101560540	101608664
11	102477417	102479840
11	102695108	102710471
11	102933527	102992123
11	103035791	103215467
11	103802913	103807536
11	103997977	104979717
11	105049275	105051786
11	105225129	105249930
11	105674589	105676204
11	107219624	107251780
11	107324276	107344568
11	107479362	107555825
11	107662790	107671601
11	108449614	108623720
11	108767993	109385935
11	114372285	114556666
11	114807512	114898574
11	116325632	116536214
11	117001954	117010520
11	117278198	117287162
11	119240077	119242828
11	119356991	119366163
11	121473598	121540642
11	122347577	122349280
11	122834036	122867150
11	123279195	123544795
11	125075288	125100438
11	125200582	125334528
11	125364965	125916282
11	127196756	127203964
11	129716375	129721438
11	129835985	129839535
11	129969222	130342717
11	130979403	130984345
11	131432801	131748985
11	132831170	134944770
12	180185	990544
12	1134352	1135588
12	1710250	1868642
12	1953866	1971107
12	2247179	2255327
12	2359231	2371676
12	2835236	3009674
12	3229352	3394867
12	4086885	4088542
12	4391332	4396746
12	4553216	4554993
12	6238479	6263819
12	6453884	6663835
12	7774520	8623987
12	9017081	9018106
12	9081779	9246220
12	9371595	9923529
12	10572780	10599019
12	10721232	10722949
12	10969620	11714921
12	12087306	12095466
12	12139785	12146004
12	12620654	12783124
12	12903321	12907136
12	13538132	13574737
12	13579725	13582534
12	15432387	15507607
12	16265092	16446378
12	16558154	16574557
12	17217902	17395321
12	17910168	17992305
12	18379483	18396178
12	18561397	18568728
12	18935494	19812778
12	20942215	21117820
12	21142948	21144216
12	21749100	21930695
12	22140834	22736907
12	23781732	23976307
12	24519392	25221686
12	25233781	25252178
12	25649357	25654445
12	25992331	26161116
12	27638984	27659803
12	28392634	28394302
12	29110782	29289849
12	29301452	29303155
12	30023167	30175232
12	30237351	30246179
12	30287314	32072597
12	32327158	32354966
12	32523455	32531212
12	33294037	33312197
12	33442024	34835837
12	37856695	39070734
12	40299913	40331853
12	40818260	40820681
12	40882026	40883404
12	40889444	40896189
12	41509477	41513732
12	41776841	41981332
12	43020574	43027425
12	43977461	43979560
12	45048933	45072343
12	46087430	46097227
12	46149338	46349891
12	47516126	48310931
12	48429702	48825499
12	49058814	49071245
12	49258560	49458555
12	50454357	50462138
12	52504959	52532818
12	52563264	52887864
12	53299783	53305054
12	54347069	54534646
12	55709667	55725690
12	55832210	56001052
12	56553078	56902907
12	57013844	57015133
12	57319810	57324496
12	57829733	58001868
12	58468284	58474067
12	58720676	58746311
12	59022729	59323045
12	59935109	59952373
12	60753107	60757930
12	60873523	60878802
12	61510996	61612551
12	61774185	61796388
12	62335221	62341282
12	62782467	64252172
12	64392500	64411870
12	65017844	65037483
12	65233809	65239506
12	66895409	66980180
12	66998846	67003984
12	67666985	67672870
12	69181637	69188981
12	70186354	70190110
12	70871858	71113212
12	71208907	71212013
12	72102464	72308173
12	72485933	73251109
12	73374686	73417263
12	73808697	73853622
12	74860243	75565735
12	77897072	77905207
12	78032777	78069711
12	78709510	78718835
12	80154939	80167980
12	81856841	82039988
12	82578954	82755360
12	82956631	82968298
12	83101045	83357621
12	83615895	83632741
12	83843007	83873871
12	84133820	84321005
12	84593202	84596445
12	84746399	84753346
12	84980823	85188763
12	87762364	87773031
12	88140458	88143919
12	88850430	89022675
12	90686205	90687347
12	91229736	91242248
12	91342309	91344087
12	91427970	91458452
12	91533283	91677354
12	92146914	92310676
12	92685813	92687252
12	93673499	93686195
12	93861172	93862989
12	93981476	93984559
12	94947652	94949017
12	95219760	95229530
12	95431684	95437465
12	95588300	95589465
12	95799358	95809126
12	96565139	96570080
12	97877013	97888817
12	98014745	98030979
12	98170486	98345626
12	99787920	99804536
12	99976869	100082307
12	101117448	101118684
12	101523976	101532084
12	104191266	104193582
12	104379507	104380725
12	104696286	104701777
12	104833729	104908288
12	106064358	106103648
12	107364873	107378845
12	108794705	108808717
12	109186454	109556165
12	111383036	111391799
12	112472575	112476739
12	112504265	112680932
12	113156423	113173562
12	114561680	114610142
12	114632282	114637892
12	115083467	115087039
12	115578396	116143127
12	116228950	116250734
12	116475925	116648486
12	117086885	117088223
12	117090343	117273810
12	117612666	117652676
12	117694102	117695412
12	117804676	117822156
12	118179174	118186925
12	119229694	119294323
12	119435753	119441212
12	120036209	120259924
12	121415845	121584813
12	121667651	123238797
12	123395927	123589290
12	124009676	124085689
12	124110122	124195856
12	124866413	125047387
12	125284926	125287709
12	126203467	126211261
12	126217576	126225113
12	126799141	126837365
12	127296970	127451741
12	127585017	127604614
12	127629346	127642938
12	128787775	128822458
12	129072305	131115576
12	131132697	131133726
12	131146984	131159139
12	131233614	131274394
12	131597637	131676779
12	131723291	133734113
13	19020001	20337527
13	20463867	20470071
13	20972722	21224478
13	21368985	21529181
13	21728349	21729811
13	21742541	21746479
13	21819264	21898168
13	22077722	22266191
13	22772723	24956929
13	25029295	25050923
13	25187829	25200727
13	27000592	27167378
13	28690116	28696207
13	29045852	29049214
13	31525174	31578563
13	31882509	31892029
13	32527584	32528794
13	32528958	32540047
13	34134809	34148353
13	34572977	34577565
13	34870946	35036202
13	35221473	35228649
13	35690252	35700671
13	37311331	37375415
13	38069723	38113260
13	38353893	38357951
13	39057316	39060201
13	39867227	39872237
13	39934219	39935515
13	40040036	40090742
13	40222880	40379063
13	40541790	40843805
13	41604931	41798808
13	42751707	42776117
13	43144604	43146458
13	43200764	43232996
13	43382242	43891531
13	44290974	44499299
13	46316563	46321770
13	46386263	46555183
13	48569952	48735939
13	49171306	49472517
13	49951415	49953875
13	50610270	51421152
13	52176983	52362525
13	54333209	54421334
13	54692032	54711236
13	54956487	55184767
13	55305891	55308489
13	57074210	57075726
13	57625624	57984915
13	60198796	60205787
13	60598877	60797552
13	61253037	61256880
13	61996976	63721248
13	63783764	63946116
13	64303507	64387507
13	64424251	64933618
13	65154967	65158452
13	65158793	66394450
13	67005812	67319982
13	67401507	67403849
13	67499279	67528573
13	67671691	67708713
13	69142159	69301578
13	69355636	69392579
13	70595689	70640062
13	70736064	70789991
13	71378041	71542952
13	72079800	72269554
13	72328325	72485405
13	73704771	73706236
13	73814441	73815959
13	73817917	73819341
13	75204051	75377588
13	76321610	76542003
13	76608545	76612872
13	77625032	77768464
13	77981195	77982743
13	78997641	78998750
13	79295094	79303192
13	79904978	80099108
13	80479404	80503110
13	81305303	81469021
13	83043448	83382652
13	83513998	83678850
13	83694801	83881066
13	84058557	84277697
13	84704649	85307411
13	85548446	85971539
13	88156601	88314549
13	88642139	88644288
13	89411081	89875974
13	90280619	90865546
13	92953101	93582180
13	94174654	94370926
13	94414289	94433513
13	98914693	98955389
13	100442884	100484296
13	101894144	101896424
13	102631298	102805300
13	103141574	103145750
13	104275527	104281106
13	104403046	104424978
13	104665421	104677939
13	104985831	104989453
13	105620322	105787015
13	106492833	106496538
13	108055567	108063649
13	108292319	108476702
13	108511197	108683870
13	109077490	109246957
13	109369624	110559571
13	111662033	111809411
13	112546833	115074878
14	19117183	20931075
14	21216108	21471614
14	21853644	21871164
14	21931624	23441179
14	24405198	24505105
14	26227880	26405118
14	26763627	26784913
14	26941944	26951194
14	27601550	28061338
14	28065099	28443242
14	28869847	28872163
14	29018001	29027346
14	29044219	29198152
14	29287048	29290052
14	29511827	29698386
14	30800223	31911745
14	32269881	32275120
14	32858480	33016442
14	33402939	33404062
14	33546996	33548532
14	34733774	34735220
14	34952486	34955794
14	34983114	35019847
14	35024190	35053483
14	35117768	35119976
14	35329756	35521841
14	37047629	37052658
14	38788605	38804433
14	38930054	38938273
14	39632072	39633323
14	39698400	39707997
14	40098392	40100231
14	40437675	40541810
14	40872110	40875722
14	41472098	41492551
14	41577085	41738006
14	41766561	41880727
14	42045873	42259511
14	42850654	43008829
14	43582915	44256254
14	44399205	44644481
14	44674615	44793438
14	45032791	45313666
14	45706082	46427770
14	46793652	46948526
14	48260157	48446323
14	48473063	48663467
14	49522789	49532382
14	51408955	51418438
14	53803052	53821057
14	54086997	54142558
14	54672574	54733842
14	55512778	55517728
14	55804786	55807119
14	59126717	59312019
14	60407494	60583041
14	62572710	62734332
14	64813942	64818537
14	65254465	65271780
14	65421491	65434429
14	68499620	68503211
14	68796718	68798084
14	68874641	69060272
14	69332829	69335669
14	70002365	70030415
14	72031219	72034173
14	72204904	72209070
14	72802736	72819684
14	73960297	74127070
14	74550381	74606418
14	75173441	75351276
14	76348241	76360433
14	76917630	76938089
14	77554988	77724349
14	77995986	78001276
14	78074180	78262572
14	78379156	78502019
14	78875607	79173528
14	79658731	79665685
14	80106289	80115049
14	81427967	81581008
14	82871181	83146797
14	84136458	84293840
14	84370228	84371232
14	84664110	84671508
14	84858000	84860441
14	84900982	84902272
14	85194069	85197739
14	85331188	85332964
14	85517736	85767292
14	86143394	86150370
14	86158314	86425402
14	86450325	86498837
14	87189298	87342213
14	87442909	87446544
14	88178712	88180072
14	88391116	88430294
14	88661384	88663916
14	90285287	90456676
14	91190299	91394004
14	93443896	93445132
14	94312334	94344302
14	94937886	94945917
14	95568249	95574298
14	97207464	97209699
14	97473739	97478901
14	98130002	98154823
14	98262775	98423712
14	98531583	98535896
14	99534723	99566468
14	99583579	103857537
14	103934035	103936396
14	103948122	103951588
14	104147525	104433135
14	105404384	107285437
15	20003725	24900914
15	25055278	25137963
15	25416059	25953569
15	27398550	27417670
15	27477469	27783455
15	28277010	30215336
15	30282956	30285872
15	30292944	31471023
15	31731005	34990969
15	36160131	36162215
15	36590448	36777602
15	37831569	37972487
15	38585320	38591899
15	39899759	40094881
15	40832545	40995111
15	41786505	41805760
15	42047173	42122617
15	42334375	42502982
15	43454645	43458755
15	43774977	43777774
15	43784000	44148641
15	44385556	44390318
15	44968868	45422842
15	47477529	47604309
15	48509038	48663778
15	48744294	48749630
15	50385284	50543688
15	50661449	50691595
15	51282257	51805426
15	53769721	53785483
15	54353620	54393030
15	54955897	54959001
15	54984444	54986323
15	55024668	55027130
15	55099183	55249491
15	56736478	56790080
15	56792436	56795638
15	57641448	57651145
15	57656369	57821975
15	57922185	57931412
15	59164881	59174380
15	59273111	59274458
15	59474806	59608544
15	61680360	61700658
15	62706096	62707795
15	63763390	63764403
15	64933434	64934550
15	66180785	66350385
15	66391091	66396454
15	66656461	66658935
15	67185932	67273894
15	68256995	68259260
15	68426021	68428945
15	68538072	68814663
15	69002755	69014975
15	69307609	69310512
15	69634752	69792199
15	70155132	70315354
15	71021840	71027508
15	71028398	71047670
15	71064857	71066884
15	71458526	71626306
15	72669375	73120560
15	73295725	73301168
15	74215114	74464916
15	75545073	75562062
15	76880628	76914288
15	77170550	77393640
15	77548764	77579524
15	77998374	78121905
15	78794159	78801222
15	79053484	79293881
15	79355237	79518769
15	79550907	79553571
15	79950522	80063317
15	80823202	81003389
15	81124703	81131630
15	81941520	82224069
15	82293064	82426400
15	82664410	83310525
15	83314833	83317588
15	83417765	83560629
15	84539476	84568158
15	84715622	86133259
15	86339966	86361586
15	86367692	86371682
15	86433576	86446005
15	86524616	86527978
15	86718266	86886938
15	87145741	87153782
15	87905845	87910115
15	88452852	88459894
15	89889111	89895582
15	90565956	90809633
15	90850762	91000445
15	91454426	91641749
